Field_Name,Tooltip,Field_Type,Needs_Review,Review_Reasons,Matched_Rules,Match_Explanations,Domains,Persona,Biographical_Subcategories,Part,Part_Num,Line,Subline,Base_Field_Type,Position
Pt8Line73_YesNo[0],Part 8. General Eligibility and Inadmissibility Grounds. Illegal Entries and Other Immigration Violations. 73. Have you EVER been a stowaway on a vessel or aircraft arriving in the United States? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 73,,YesNo,0
Pt8Line73_YesNo[1],Part 8. General Eligibility and Inadmissibility Grounds. Illegal Entries and Other Immigration Violations. 73. Have you EVER been a stowaway on a vessel or aircraft arriving in the United States? Select Yes.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 73,,YesNo,1
Pt8Line74_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Illegal Entries and Other Immigration Violations. 74. Have you EVER knowingly encouraged, induced, assisted, abetted, or aided any foreign national to enter or to try to enter the United States illegally (alien smuggling)? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 74,,YesNo,0
Pt8Line74_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Illegal Entries and Other Immigration Violations. 74. Have you EVER knowingly encouraged, induced, assisted, abetted, or aided any foreign national to enter or to try to enter the United States illegally (alien smuggling)? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 74,,YesNo,1
Pt8Line75_YesNo[0],Part 8. General Eligibility and Inadmissibility Grounds. Illegal Entries and Other Immigration Violations. 75. Are you under a final order of civil penalty for violating I N A. section 2 74 C for use of fraudulent documents? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 75,,YesNo,0
Pt8Line75_YesNo[1],Part 8. General Eligibility and Inadmissibility Grounds. Illegal Entries and Other Immigration Violations. 75. Are you under a final order of civil penalty for violating I N A. section 2 74 C for use of fraudulent documents? Select Yes.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 75,,YesNo,1
Pt8Line76_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. 76. Have you EVER been excluded, deported, or removed from the United States or have you ever departed the United States on your own after having been ordered excluded, deported, or removed from the United States? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 76,,YesNo,0
Pt8Line76_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. 76. Have you EVER been excluded, deported, or removed from the United States or have you ever departed the United States on your own after having been ordered excluded, deported, or removed from the United States? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 76,,YesNo,1
Pt8Line77_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. 77. Have you EVER entered the United States without being inspected and admitted or paroled? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 77,,YesNo,0
Pt8Line77_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. 77. Have you EVER entered the United States without being inspected and admitted or paroled? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 77,,YesNo,1
Pt8Line78a_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you been unlawfully present in the United States. 78. A. For more than 180 days but less than a year, and then departed the United States? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 78,a,YesNo,0
Pt8Line78a_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you been unlawfully present in the United States. 78. A. For more than 180 days but less than a year, and then departed the United States? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 78,a,YesNo,1
Pt8Line78b_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you been unlawfully present in the United States. 78. B. For one year or more and then departed the United States? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 78,b,YesNo,0
Pt8Line78b_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you been unlawfully present in the United States. 78. B. For one year or more and then departed the United States? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 78,b,YesNo,1
Pt8Line79a_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you EVER reentered or attempted to reenter the United States without being inspected and admitted or paroled after. 79. A. Having been unlawfully present in the United States for more than one year in the aggregate? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 79,a,YesNo,0
Pt8Line79a_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. NOTE: You were unlawfully present in the United States if you entered the United States without being inspected and admitted or inspected and paroled, or if you legally entered the United States but you stayed longer than permitted. Since April 1, 1997, have you EVER reentered or attempted to reenter the United States without being inspected and admitted or paroled after. 79. A. Having been unlawfully present in the United States for more than one year in the aggregate? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 79,a,YesNo,1
Pt8Line79b_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you EVER reentered or attempted to reenter the United States without being inspected and admitted or paroled after. 79. B. Having been deported, excluded, or removed from the United States? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 79,b,YesNo,0
Pt8Line79b_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Removal, Unlawful Presence, or Illegal Reentry After Previous Immigration Violations. Since April 1, 1997, have you EVER reentered or attempted to reenter the United States without being inspected and admitted or paroled after. 79. B. Having been deported, excluded, or removed from the United States? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.6), ('immigration', 0.6)]","[('applicant', 2.0)]",[],Part 8,8,Line 79,b,YesNo,1
Pt8Line7b_State[0],Part 8. General Eligibility and Inadmissibility Grounds. Organization Two. 7. B. Enter State or Province.,Tx,True,No persona identified,,,"[('criminal', 0.3)]",[],[],Part 8,8,Line 7,b,State,0
Pt8Line7c_Country[0],Part 8. General Eligibility and Inadmissibility Grounds. Organization Two. 7. C. Enter Country.,Tx,True,No persona identified,,,"[('criminal', 0.3)]",[],[],Part 8,8,Line 7,c,Country,0
Pt8Line80_YesNo[0],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 80. Do you plan to practice polygamy in the United States? Select Yes.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 80,,YesNo,0
Pt8Line80_YesNo[1],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 80. Do you plan to practice polygamy in the United States? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 80,,YesNo,1
Pt8Line81_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 81. Are you accompanying another foreign national who requires your protection or guardianship but who is inadmissible after being certified by a medical officer as being helpless from sickness, physical or mental disability, or infancy, as described in I N A. section 2 32(c)? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('criminal', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 81,,YesNo,0
Pt8Line81_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 81. Are you accompanying another foreign national who requires your protection or guardianship but who is inadmissible after being certified by a medical officer as being helpless from sickness, physical or mental disability, or infancy, as described in I N A. section 2 32(c)? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('medical', 0.3), ('criminal', 0.3), ('employment', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 81,,YesNo,1
Pt8Line82_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 82. Have you EVER assisted in detaining, retaining, or withholding custody of a U.S. citizen child outside the United States from a U.S. citizen who has been granted custody of the child? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0), ('family', 1.8)]",[],Part 8,8,Line 82,,YesNo,0
Pt8Line82_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 82. Have you EVER assisted in detaining, retaining, or withholding custody of a U.S. citizen child outside the United States from a U.S. citizen who has been granted custody of the child? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0), ('family', 1.8)]",[],Part 8,8,Line 82,,YesNo,1
Pt8Line83_YesNo[0],"Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 83. Have you EVER voted in violation of any Federal, state, or local constitutional provision, statute, ordinance, or regulation in the United States? Select No.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 83,,YesNo,0
Pt8Line83_YesNo[1],"Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 83. Have you EVER voted in violation of any Federal, state, or local constitutional provision, statute, ordinance, or regulation in the United States? Select Yes.",Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 83,,YesNo,1
Pt8Line84_YesNo[0],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 84. Have you EVER renounced U.S. citizenship to avoid being taxed by the United States? Select Yes.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 84,,YesNo,0
Pt8Line84_YesNo[1],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. 84. Have you EVER renounced U.S. citizenship to avoid being taxed by the United States? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3), ('immigration', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 84,,YesNo,1
Pt8Line85a_YesNo[0],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. Have you EVER. 85. A. Applied for exemption or discharge from training or service in the U.S. armed forces or in the U.S. National Security Training Corps on the ground that you are a foreign national? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 85,a,YesNo,0
Pt8Line85a_YesNo[1],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. Have you EVER. 85. A. Applied for exemption or discharge from training or service in the U.S. armed forces or in the U.S. National Security Training Corps on the ground that you are a foreign national? Select Yes.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 85,a,YesNo,1
Pt8Line85b_YesNo[0],Part 8. General Eligibility and Inadmissibility Grounds. Miscellaneous Conduct. Have you EVER. 85. B. Been relieved or discharged from such training or service on the ground that you are a foreign national? Select No.,Btn,False,,boolean(2.00),Field type is button/checkbox,"[('criminal', 0.3)]","[('applicant', 2.0)]",[],Part 8,8,Line 85,b,YesNo,0
