Form,Field Name,Type,Parent,Persona,Domain,Value Type,Value,Screen Label,Tooltip
i485.pdf,Pt2Line5a_FamilyName[0],/Tx,#subform[3],spouse,personal,,,Family Name (Last Name).,"Part 2. Application Type or Filing Category. Information About Your Immigrant Category. If you are a derivative applicant (the spouse or unmarried child under 21 years of age of a principal applicant), provide the following information for the principal applicant. Principal Applicant's Name. 5. A. Enter Family Name (Last Name)."
i485.pdf,Pt2Line5b_GivenName[0],/Tx,#subform[3],applicant,personal,,,Given Name (First Name).,Part 2. Application Type or Filing Category. Information About Your Immigrant Category. Principal Applicant's Name. 5. B. Enter Given Name (First Name).
i485.pdf,Pt2Line5c_MiddleName[0],/Tx,#subform[3],applicant,personal,,,Middle Name.,Part 2. Application Type or Filing Category. Information About Your Immigrant Category. Principal Applicant's Name. 5. C. Enter Middle Name.
i485.pdf,Pt1Line8_AlienNumber[0],/Tx,#subform[3],applicant,immigration,,,"Number, if any.","Part 2. Application Type or Filing Category. Information About Your Immigrant Category. 6. Enter Principal Applicant's A. Number, if any."
i485.pdf,Pt2Line7_Date[0],/Tx,#subform[3],applicant,personal,,,"as 2-digit Month, 2-digit Day, and 4-digit Year.","Part 2. Application Type or Filing Category. Information About Your Immigrant Category. 7. Enter Principal Applicant's Date of Birth. Enter as 2-digit Month, 2-digit Day, and 4-digit Year."
i485.pdf,Pt2Line9_Date[0],/Tx,#subform[3],applicant,personal,,,"as 2-digit Month, 2-digit Day, and 4-digit Year.","Part 2. Application Type or Filing Category. Information About Your Immigrant Category. 9. Enter Priority Date of Principal Applicant's Underlying Petition. Enter as 2-digit Month, 2-digit Day, and 4-digit Year."
i485.pdf,Pt2Line8_ReceiptNumber[0],/Tx,#subform[3],applicant,immigration,,,"Receipt Number of Principal's Underlying Petition, if any.","Part 2. Application Type or Filing Category. Information About Your Immigrant Category. 8. Enter Receipt Number of Principal's Underlying Petition, if any."
i485.pdf,Pt3Line1_YN[0],/Btn,#subform[3],applicant,immigration,selection,YN,No.,Part 3. Additional Information About You. 1. Have you ever applied for an immigrant visa to obtain permanent resident status at a U.S. Embassy or U.S. Consulate abroad? Select No.
i485.pdf,Pt3Line1_YN[1],/Btn,#subform[3],applicant,immigration,selection,YN,Additional Information.,"Part 3. Additional Information About You. 1. Have you ever applied for an immigrant visa to obtain permanent resident status at a U.S. Embassy or U.S. Consulate abroad? Select Yes. If you answered ""Yes"" to Item Number 1., complete Item Numbers 2. A. through 4. below.  If you need extra space to complete this section, use the space provided in Part 14. Additional Information."
i485.pdf,Pt3Line2a_City[0],/Tx,#subform[3],applicant,personal,,,City.,Part 3. Additional Information About You. Location of U.S. Embassy or U.S. Consulate. 2. A. Enter City.
i485.pdf,Pt3Line2b_Country[0],/Tx,#subform[3],applicant,immigration,,,Country.,Part 3. Additional Information About You. Location of U.S. Embassy or U.S. Consulate. 2. B. Enter Country.
i485.pdf,Pt3Line4_Date[0],/Tx,#subform[3],applicant,personal,,,"as 2 digit month, 2 digit day and 4 digit year.","Part 3. Additional Information About You. 4. Enter Date of Decision. Enter as 2 digit month, 2 digit day and 4 digit year."
i485.pdf,Pt3Line3_Decision[0],/Tx,#subform[3],applicant,medical,,,"Decision (for example, approved, refused, denied, withdrawn).","Part 3. Additional Information About You. 3. Enter Decision (for example, approved, refused, denied, withdrawn)."
i485.pdf,Pt1Line10_AlienNumber[5],/Tx,#subform[4],,immigration,,,This field pre-populates from page 1.,Alien Registration Number (A. Number). This is a read only field. This field pre-populates from page 1.
i485.pdf,Pt3Line5_StreetNumberName[0],/Tx,#subform[4],applicant,personal,,,Street Number and Name.,"Part 3. Additional Information About You. Address History. Provide physical addresses for everywhere you have lived during the last five years, whether inside or outside the United States.  Provide your current address first.  If you need extra space to complete this section, use the space provided inPart 14. Additional Information. Physical Address One (current address). 5. A. Enter Street Number and Name."
i485.pdf,Pt3Line5_Unit[0],/Btn,#subform[4],applicant,personal,selection,Unit,Floor.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. B. Select Floor.
i485.pdf,Pt3Line5_Unit[1],/Btn,#subform[4],applicant,personal,selection,Unit,Apartment.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. B. Select Apartment.
i485.pdf,Pt3Line5_AptSteFlrNumber[0],/Tx,#subform[4],applicant,personal,,,"Apartment, Suite or Floor Number.","Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. B. Enter Apartment, Suite or Floor Number."
i485.pdf,Pt3Line5_Unit[2],/Btn,#subform[4],applicant,personal,selection,Unit,Suite.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. B. Select Suite.
i485.pdf,Pt3Line5_CityOrTown[0],/Tx,#subform[4],applicant,personal,,,City or Town.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. C. Enter City or Town.
i485.pdf,Pt3Line5_Province[0],/Tx,#subform[4],applicant,personal,,,Province.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. F. Enter Province.
i485.pdf,Pt3Line5_PostalCode[0],/Tx,#subform[4],applicant,personal,,,Postal Code.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. G. Enter Postal Code.
i485.pdf,Pt3Line5_ZipCode[0],/Tx,#subform[4],applicant,personal,,,Zip Code.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. E. Enter Zip Code.
i485.pdf,Pt3Line5_State[0],/Ch,#subform[4],applicant,personal,,,State from List of States.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. D. Select State from List of States.
i485.pdf,Pt3Line5_Country[0],/Tx,#subform[4],applicant,personal,,,Country.,Part 3. Additional Information About You. Address History. Physical Address One (current address). 5. H. Enter Country.
i485.pdf,Pt3Line6a_Date[0],/Tx,#subform[4],applicant,personal,,,"as 2 digit month, 2 digit day and 4 digit year.","Part 3. Additional Information About You. Address History. Physical Address One (current address). Dates of Residence. 6. A. Enter Date From. Enter as 2 digit month, 2 digit day and 4 digit year."
i485.pdf,Pt3Line6b_Date[0],/Tx,#subform[4],applicant,personal,,,Auto populated field.,Part 3. Additional Information About You. Address History. Physical Address One (current address). Dates of Residence. 6. B. Date To. Present. Auto populated field.
i485.pdf,Pt3Line7_StreetNumberName[0],/Tx,#subform[4],applicant,personal,,,Street Number and Name.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. A. Enter Street Number and Name.
i485.pdf,Pt3Line7_Unit[0],/Btn,#subform[4],applicant,personal,selection,Unit,Floor.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. B. Select Floor.
i485.pdf,Pt3Line7_Unit[1],/Btn,#subform[4],applicant,personal,selection,Unit,Apartment.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. B. Select Apartment.
i485.pdf,Pt3Line7_AptSteFlrNumber[0],/Tx,#subform[4],applicant,personal,,,"Apartment, Suite or Floor Number.","Part 3. Additional Information About You. Address History. Physical Address Two. 7. B. Enter Apartment, Suite or Floor Number."
i485.pdf,Pt3Line7_Unit[2],/Btn,#subform[4],applicant,personal,selection,Unit,Suite.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. B. Select Suite.
i485.pdf,Pt3Line7_CityOrTown[0],/Tx,#subform[4],applicant,personal,,,City or Town.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. C. Enter City or Town.
i485.pdf,Pt3Line7_Province[0],/Tx,#subform[4],applicant,personal,,,Province.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. F. Enter Province. 
i485.pdf,Pt3Line7_PostalCode[0],/Tx,#subform[4],applicant,personal,,,Postal Code.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. G. Enter Postal Code.
i485.pdf,Pt3Line7_ZipCode[0],/Tx,#subform[4],applicant,personal,,,Zip Code.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. E. Enter Zip Code.
i485.pdf,Pt3Line7_State[0],/Ch,#subform[4],applicant,personal,,,State from List of States.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. D. Select State from List of States.
i485.pdf,Pt3Line7_Country[0],/Tx,#subform[4],applicant,personal,,,Country.,Part 3. Additional Information About You. Address History. Physical Address Two. 7. H. Enter Country.
i485.pdf,Pt3Line8a_DateFrom[0],/Tx,#subform[4],applicant,personal,,,"as 2 digit month, 2 digit day and 4 digit year.","Part 3. Additional Information About You. Address History. Physical Address Two. Dates of Residence. 8. A. Enter Date From. Enter as 2 digit month, 2 digit day and 4 digit year."
